0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
212,165210,start,emerge," The sea worsens , the waves rising in height , and to add to the misery a sleety rain starts to emerge from the wind .",6,-1,0,0,0,0,1,1,0,0,0,VV,0
212,165307,start,contemplate," Tony set up his tripod in a snow drift and started to contemplate a shot , so we left him to it and visited the town 's Polar Museum .",11,-1,0,1,0,1,0,0,1,0,0,VV,0
212,165538,start,move," He smiled again , and then was gone , off in pursuit of Tony who had started moving again .",4,-1,0,0,1,0,0,0,1,0,0,VVG,1
212,165607,start,fade," We tidy the tent , sort our kit and the light starts to fade .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
212,165616,start,climb," We move through a band of forest and then start to climb steeply , going up over 300 metres at a good steady speed .",5,-1,0,0,1,0,0,1,0,0,0,VV,0
212,165616,start,go," We move through a band of forest and then start to climb steeply , going up over 300 metres at a good steady speed .",2,12,0,0,0,0,1,1,0,0,0,VVG,1
212,165776,start,make, He comes back as Odd-Knut starts making the fire .,4,13,0,1,0,1,0,1,0,0,0,VVG,1
212,165846,start,shiver, I start to shiver .,6,-1,0,0,1,0,0,1,0,0,0,VV,0
212,165903,start,brace," He and Odd-Knut shovel away the snow to reach the ice , making a large hole about a metre deep , and Nathan jumps in and starts to brace and bit with enthusiasm .",5,2,0,1,0,1,0,1,0,0,0,VV,0
212,165930,start,feed," He disappears to collect the ingredients from his sledge , "" Tony and I start feeding the dogs , and Nathan decides to show Odd-Knut an English dish -- pancakes .",4,-1,0,1,0,1,0,1,0,0,0,VVG,1
212,166033,start,buck," I clean it out with antiseptic wipes , passing them to Nathan to finish the job when Stig starts to buck and fight .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
214,167424,start,send," However , businesses take time to build up and , having built them up , and an accompanying status in the all-male Sikh society , they were reluctant to leave , and gradually more and more men started sending for their wives .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
214,167560,start,hammer, Fists started hammering on their windows .,6,-1,0,0,0,0,1,0,1,0,0,VVG,1
214,167581,start,come," When in 1972 the Uganda Asians started coming to Britain , the government 's Uganda Resettlement Board operated a deliberate policy of dispersal .",4,12,0,0,1,0,0,0,1,0,0,VVG,1
214,167840,start,say," If a girl has a job , relatives and neighbours start saying of their family -- "" What kind of people are they , have they no Izzat to make their daughter work ? """,3,14,0,0,1,0,0,1,0,0,0,VVG,1
214,167843,start,say," If she has to deal with him at all , even quite briefly , people start saying "" She 's always talking to that man , -- who knows why she has so much to say . """,3,1,0,0,1,0,0,1,0,0,0,VVG,1
214,168009,start,whisper," In Pakistan , "" if you see a girl with her Dupatta pushed up and her limbs in a relaxed position , standing and talking to boys , people passing will go on staring and start whispering among themselves -- "" Where is her modesty ! "" or , "" what is going on there ! """,7,-1,0,0,0,0,1,1,0,0,0,VVG,1
214,168108,start,treat," When my uncle got married , they started treating my Kaki ( aunt ) badly .",5,-1,0,0,0,1,0,0,1,0,0,VVG,1
214,168111,start,live, ( Divorce here means that the uncle and aunt left the grandparents ' house and started living separately . ),4,-1,0,0,1,0,0,0,1,0,0,VVG,1
214,168158,start,visit, Because of her isolation and loneliness Mrs X ( age 68 ) started visiting the office every week until accommodation was arranged .,5,-1,0,1,0,1,0,0,1,0,0,VVG,1
214,168324,start,shout," But if we behave normally like saying a few words to each other , the supervisors start shouting and harassing us .",5,-1,0,0,1,0,0,1,0,0,0,VVG,1
214,168479,start,cry, In the past when I used to get less money in my wage packet I used to start crying at once .,3,-1,0,0,0,0,1,0,1,0,0,VVG,1
214,168533,start,pack," In the evening when the booking and despatch department would start packing up to go , so would I and no one asked me not to .",4,-1,0,0,1,0,0,0,0,0,1,VVG,1
214,168770,start,suspect," But her third visit came a little after the Cyprus coup , when British Immigration officers started suspecting all Cypriots of being potential immigrants .",7,-1,0,1,0,1,0,0,1,0,0,VVG,1
214,168959,start,lose, I started losing weight .,4,-1,0,1,0,1,0,0,1,0,0,VVG,1
214,169030,start,suffer, Gradually I lost the courage to speak out about anything or to question anyone ; I started suffering from palpitations .,6,-1,0,0,0,0,1,0,1,0,0,VVG,1
214,169031,start,beat, My heart would suddenly start beating very fast as though my life was beating out of me .,4,-1,0,0,1,0,0,0,0,0,1,VVG,1
214,169033,start,happen," It started happening about once a fortnight , then about once a week .",6,12,0,0,0,0,1,0,1,0,0,VVG,1
214,169132,start,do," With too many Indians all the Indians are getting spoilt , they start to do stealing and all .",2,13,0,0,1,0,0,1,0,0,0,VV,0
214,169190,hate,say," We have to say the English one and I hate saying da-da-da so I make my own one , an Indian prayer and say it .",3,0,0,1,0,1,0,1,0,0,0,VVG,1
214,169206,start,face," It is not that racism vanishes -- in fact it intensifies and violence increases , but most children start to face up to it at this point , and their "" inferiority "" usually clears away .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
214,169299,start,cry, People start crying .,3,-1,0,0,1,0,0,1,0,0,0,VVG,1
214,169300,start,cry, They really start crying .,3,1,0,0,1,0,0,1,0,0,0,VVG,1
215,169662,start,think," He will also have to start thinking about a partnership with Skoda before long , too , provided Renault gets its way in Czechoslovakia .",5,14,0,0,0,0,1,0,0,1,0,VVG,1
215,169939,start,start," After a determined drive from Gianfranco Brancatelli and an unwell Kenneth Acheson , the other Nissan came home fourth , "" Branca "" having been stranded on the grid when the V8 would not start , therefore starting dead last .",5,0,0,1,1,0,0,0,0,0,1,VVG,1
215,170253,start,tip, Add an engine which offers significantly better straight-line performance than the Corrado 's and the balance starts to tip in favour of the Calibra .,3,-1,0,0,0,0,1,1,0,0,0,VV,0
215,170420,start,work, After just three races the team gave up and started to work on something smaller and lighter .,4,-1,0,0,0,0,1,0,1,0,0,VV,0
215,170498,start,take, In fact the 3000 MkIII had gone the way of many a sports car in its dotage and started to take on a softer aspect .,4,-1,0,0,0,0,1,0,1,0,0,VV,0
215,170685,start,spin," If a wheel starts to spin , the brake attached to it squeezes just enough to keep it in check while the engine throttles back .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
215,170888,start,build," Ironically , Cadillac also started building the same engines soon after Leland started Lincoln .",5,1,0,1,0,1,0,0,1,0,0,VVG,1
216,171099,start,talk," "" The engine has always been on schedule , our engineers just started talking about it too soon .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
216,171207,start,bolster," Jobs are being shed as the industry fights to cope with recession at home and abroad , although the prospect of a continued fall in interest rates is starting to bolster confidence .",7,-1,0,1,0,1,0,1,0,0,0,VV,0
216,171657,hate,get," "" But I would hate to get to 40 and look back , thinking : "" I wish I 'd given it my best shot "" . """,3,1,0,0,1,0,0,0,0,0,1,VV,0
216,171730,start,get," It revs to the 7400rpm red line , but the driver is usually forced to change up a good 2500rpm before then because it 's all starting to get noisy .",3,-1,0,1,1,0,0,1,0,0,0,VV,0
216,172371,start,rise, Prices for the XR4i have hardened dramatically and the best examples are starting to rise a little in value .,4,-1,0,1,0,0,1,1,0,0,0,VV,0
216,172539,start,merge," And you ca n't fail but to think of the air intakes starting in the rear part of the door and merging into the rear wing , whether they 're straked , like the Testarossa 's and 348 's , or finely sculpted like the 328 's .",5,-1,0,0,0,0,1,0,1,0,0,VVG,1
217,173346,start,give," More popular papers , however , like Reynold 's News were starting to give football ample coverage from the mid-1880s .",4,2,0,1,0,1,0,0,1,0,0,VV,0
217,173522,start,happen, In effect this is already starting to happen through television concentration on a few top clubs with only a brief nod in the direction of the rest .,6,-1,0,0,0,0,1,1,0,0,0,VV,0
217,173999,start,get," As the social secretary of a swimming-club remarked , "" you start off by just coming down to watch ... and gradually you start to get involved "" .",3,-1,0,0,1,0,0,1,0,0,0,VV,0
217,174065,start,take, The mould of cheerful materialism was starting to take shape .,4,-1,0,0,0,1,0,0,1,0,0,VV,0
218,174299,start,push," Then one day she started pushing the baby toward me , as if to say , "" Go on .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
218,174605,start,work," Starting at your forehead and working down to your neck , firmly massage small areas at a time .",4,25,0,0,1,0,0,1,0,0,0,VVG,1
218,174665,start,point," "" He never used to notice when people took advantage of him , so I started pointing it out .",5,-1,0,0,1,0,0,0,1,0,0,VVG,1
218,174689,start,spend, We started spending most weekends at home together .,5,2,0,1,0,1,0,0,1,0,0,VVG,1
218,174692,start,go," After we split up he started going out with a woman who wanted to go out on the town every night -- like him . """,2,1,0,0,0,0,1,0,1,0,0,VVG,1
218,175234,start,live," When two families start living together for whatever reason , everyone has a new role to play and , until new house rules have been established , the children are bound to feel insecure , jealous and anxious .",4,-1,0,0,0,0,1,1,0,0,0,VVG,1
218,175348,start,think," You 've every right to feel hard done by , so do n't start thinking that you 're being selfish .",5,-1,0,0,1,0,0,1,0,0,0,VVG,1
218,175879,start,tremble," "" I can recognise the warning signs straight away -- I start to tremble and go into a cold sweat , "" explains Philippa .",7,-1,0,0,1,0,0,1,0,0,0,VV,0
218,175920,start,look, Three years after losing her sight she finally felt ready to start looking for a job .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
218,176110,start,wilt," When some flowers start to wilt , trim the rest for a smaller arrangement .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
220,180405,start,cry, She starts crying now .,3,-1,0,0,1,0,0,1,0,0,0,VVG,1
220,180417,start,cry," I stare at her , then I start crying .",3,8,0,0,1,0,0,1,0,0,0,VVG,1
220,180423,start,cry," I try and stop my crying , but every time I look at her it starts again .",3,3,0,0,1,0,0,1,0,0,0,VVG,1
220,180526,start,cry, But she starts crying again .,3,16,0,0,1,0,0,1,0,0,0,VVG,1
220,180753,hate,see, I hate to see someone sad .,3,-1,0,1,1,0,0,1,0,0,0,VV,0
220,180758,start,comb, Marie starts combing my hair .,4,-1,0,1,0,1,0,1,0,0,0,VVG,1
220,180956,start,hum, She starts humming and doing these dance steps .,3,-1,0,0,1,0,0,1,0,0,0,VVG,1
220,180963,start,laugh," She 's going to tell a joke , and I start laughing already .",5,-1,0,0,1,0,0,1,0,0,0,VVG,1
220,181110,start,rip," Suddenly I start ripping the poster off the wall , ripping it into bits .",3,-1,0,1,0,1,0,1,0,0,0,VVG,1
220,181229,start,talk, Everyone starts talking at once -- some of them shouting and others just laughing .,4,-1,0,0,0,0,1,1,0,0,0,VVG,1
220,181303,start,hit," I start hitting the arrow on the side of my leg , making this whacking sound like Mrs Seaton beating the rugs on the washing line .",3,-1,0,1,0,1,0,1,0,0,0,VVG,1
220,181487,start,cry, I start crying now .,3,17,0,0,1,0,0,1,0,0,0,VVG,1
220,181566,start,cry," I try and stop myself , but I just start crying .",3,-1,0,0,1,0,0,1,0,0,0,VVG,1
220,181604,start,feel," I was OK when I woke up , but when I remember Marie 's gone I start feeling sad .",4,-1,0,1,1,0,0,0,1,0,0,VVG,1
220,181652,start,wash," When he 's finished eating , he starts washing himself .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
