text_id,sent_id,finite_verb,non_finite_verb,sentence,length,lastmention,verb_start,verb_begin,verb_love,verb_hate,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
366,323494,begin,mark," So , when still playing , still marking time with the great drum strapped to his back and clashing the cymbals , still rattling the bells , and making the melody with his mouth organ , he began to half-dance , half-walk down the middle of the road , she followed a few paces behind and safely on the pavement .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
366,323506,start,miss," "" Back to your Mum and Dad before they start to miss you . """,4,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
366,323524,begin,pound," Dot 's heart began pounding , first with anxiety , then with an irrational hope that it just might be Mr Brown who was back .",5,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
366,323566,start,call," "" And you better start calling me Mum , "" said Gloria .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
366,323626,start,look," He ought to start looking for work now . """,4,18,1,0,0,0,0,0,1,0,1,0,0,VVG,1
366,323707,start,say," Dot started to say , "" I hope I can bring my Dad down to visit you some day . """,3,15,1,0,0,0,1,0,0,0,1,0,0,VV,0
366,323717,begin,think," Then she began to think to herself about which would be best , nasturtiums or sweet peas .",5,23,0,1,0,0,1,0,0,0,1,0,0,VV,0
367,323735,start,learn," I started learning Catalan and reading fine modern Catalan poets , whom I intended to translate -- Foix , Espriu , Bartra and many others of the emergent Catalan school whose work , and whose very language , were banned by Franco .",5,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
367,323751,begin,rise," The first glimpse of Montserrat is always deeply moving as it begins to rise like a vast ragged curtain on the evening horizon , mysterious and slightly sinister in its grandeur as it looms ever nearer in Goya-like menace , shifting from side to side of the bus until it vanishes behind us .",4,-1,0,1,0,0,0,0,1,1,0,0,0,VV,0
367,323827,start,rattle," We had started off in grand style , rattling right round the station plaza with a great tooting of horns .",6,1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
367,323831,begin,enter," The RENFE train station must be a long way from the centre , I thought , just as we began to enter the acid neon groves of the darkening city , through a narrow glade of brightly lit shops , the Corrielo , then through a vast archway -- a policeman 's shrill whistle -- and the bus was rolling and swinging right into the grand Plaza Mayor , which it circled slowly , triumphantly hooting .",5,12,0,1,0,0,0,1,0,0,1,0,0,VV,0
367,324185,start,talk, We started talking about poetry and about our favourite modern poets .,4,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
367,324220,start,find," Then we started finding our common subjects and composing poems together , a double authorship .",4,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
367,324226,start,become," Even my handwriting changed , and started to become small and stunted , like his .",6,8,1,0,0,0,1,0,0,0,1,0,0,VV,0
367,324236,start,work," Because the cafs were so noisy and crowded , we had started working on our poems in my room at the Colegio .",4,1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
367,324521,love,work," I loved working with Dana , and yet as time went by and we produced more and more collaborative poems I began to long to get my own poetic and personal identities back .",4,-1,0,0,1,0,0,0,1,0,1,0,0,VVG,1
367,324522,begin,write," From the very first day I saw him I began writing poems to him that later grouped themselves into the sequence entitled "" Suite Salmantina "" which , with other poems about Spain , forms the central part of my collection called The Prodigal Son : Poems 1956-1959 .",5,14,0,1,0,0,0,1,0,0,1,0,0,VVG,1
367,324536,start,retreat," As I became more and more obsessed by him , and as he absorbed more and more of my being , all else seemed to start retreating into a permanent , one-dimensional background , against which only he and I stood out as more than stick figures .",7,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
367,324546,start,abandon," Against his magnetic forces , my own "" evil "" eye , which had anyhow long since started to abandon me , could put up no resistance .",7,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
367,324599,begin,think," I began to think it must be , for every hour of my waking and sleeping was occupied by thoughts and images of you , in every expected and unexpected situation and attitude .",5,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
367,324621,love,hold," The closest I ever got to you was when we went for a spin on your motor bike , with me like a ravished flapper on the pillion , legitimately clinging to your lissom waist , to those two wonderful hip-bones I loved to hold , as if they were the very hinges of heaven , whose wind blew your hair back into my ecstatic face :",4,-1,0,0,1,0,1,0,0,0,1,0,0,VV,0
367,324726,love,inscribe," I wanted so much to put into words , in a novel or a play , all that you and I felt for one another , not just to love love but to inscribe it as George Eliot and Willa Cather had done .",8,-1,0,0,1,0,0,0,1,0,1,0,0,VV,0
367,324781,start,write," Even worse , you would tell me about new poems you had started to write , and it was like a dagger in my heart when you described working on them without my help -- though the real reason you had come back to see me was to labour over them with me , adding my suggestions and excisions in the margins in your minuscule script .",5,22,1,0,0,0,1,0,0,0,0,0,1,VV,0
367,324804,start,get," When I awoke and started getting ready for my classes , which now passed mechanically , as if in a vacuum , the students suspended in time and space , and my own voice seeming to come from somewhere a long , long way away , I would write a poem for you as a kind of incantation to bring you back that day :",3,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
367,324914,start,splash," Its waters proved irresistibly attractive to us , and we playfully started splashing one another .",6,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
367,324917,start,throw," He looked so miserable I decided to cheer him up by inviting him to join our little game , and started throwing handfuls of water over him .",5,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
367,324928,start,fight," But once outside , Dana and I became quarrelsome and started to fight with one another , releasing heaven knows what accumulated stores of fury and resentment .",5,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
367,324950,hate,miss," Late risers always exasperate early risers like myself , who hate to miss what they know is the best part of the day .",4,-1,0,0,0,1,1,0,0,1,0,0,0,VV,0
367,325006,start,turn," Now that they knew he would be leaving , the literary confraternity had already started to turn their backs on him , and had begun to scan the possible replacements in the current British intellectual mafia .",4,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
367,325284,start,exchange," Then one night towards the end of January we had had too much Dexedrine and San Miguel , and we started exchanging acrimonious words .",8,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
367,325425,begin,appear," I had always believed everything he did and said to be sincere and genuinely personal , but gradually small cracks began appearing in his carefully constructed persona and well-tended integrity .",6,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
367,325430,start,cry," Now he was starting to cry , and I had never seen him cry before .",3,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
367,325443,begin,draw," With that dulled little blade in his right hand , he began drawing it slowly across the inside of his left wrist .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
367,325464,start,write," If only he had started to write in a larger script , I might have felt I had succeeded with him , made him a poet .",5,1,1,0,0,0,0,0,1,0,1,0,0,VV,0
367,325561,begin,think, I was beginning to think that I was a person with whom no one could live .,5,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
367,325575,begin,see, But I began to see limitations in the amount I could give .,3,5,0,1,0,0,0,1,0,0,1,0,0,VV,0
367,325663,start,attend," She had started attending classes at the Blind Club , and was being prepared for her further loss of sight .",6,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
367,325676,start,write," But the old market square was still there , the ferry to North Shields ; Ocean Road , the Town Hall , the Library , Trow Rocks , the sands , the pier ... . ft was on the pier that I made my first stumbling attempts to start writing poetry on my own again ; my very own poetry :",5,4,1,0,0,0,0,1,0,0,1,0,0,VVG,1
367,325694,start,make, We would start to make movements that suggested masturbation .,4,18,1,0,0,0,0,1,0,0,0,0,1,VV,0
367,325781,start,run," We rushed out of the building and started running along the street , hardly knowing where we were or where we were going , until we felt we had put enough distance between us and the reception .",3,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
367,325831,start,flow," But our poetry started to flow again , though now it was he who distributed the favours : there was no call for him now to bribe me with sex , so this aspect of our relationship was something he kept under tight control , allowing sexual contact only when he felt like it and not just when I wanted it , as in the past .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
367,325861,begin,write," Unknown to Dana , I began writing a series of free-verse poems about the pictures .",5,17,0,1,0,0,0,1,0,0,1,0,0,VVG,1
367,325872,begin,write, Will what I now begin to write,5,3,0,1,0,0,1,0,0,1,0,0,0,VV,0
368,326197,start,go," Because of a vague feeling of loyalty , a need to repay someone or something who had seemed to walk with me through the burning fiery furnace of my husband 's last illness , I had started now and then to go to church .",2,4,1,0,0,0,1,0,0,0,1,0,0,VV,0
368,326205,love,gaze," It was of all those in heaven who had ever loved me , gazing down horrified , and saying , "" Look at her !",4,4,0,0,1,0,1,0,0,0,1,0,0,VVG,1
368,326507,begin,pay, After this she began paying even more attention than usual to her appearance .,3,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
368,326557,begin,interpret," From then on I began to interpret each nocturnal sound as a footstep or as a bolt sliding back , and in the misery of the night I turned round and round in bed , my nightdress winding itself tighter and tighter about me , while a little voice inside me complained , "" I tried to do right , and now look what you 've done to me .",9,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
368,326662,start,cry," It was with the end in sight , the last evening , as we were sorting out which of her possessions she should take and which I should try to sell for her , that I started to cry ; and cried and cried and cried .",3,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
368,326782,begin,try," "" It was very dark when I got up today , "" I began , trying to speak distinctly but without raising my voice .",3,17,0,1,0,0,1,0,0,0,1,0,0,VVG,1
368,326789,start,run," When he saw me running he thought he must be late , and he started to run , too .",3,0,1,0,0,0,1,0,0,0,1,0,0,VV,0
368,326793,begin,run," The listening faces were attentive , but I was beginning to run out of words ...",3,4,0,1,0,0,1,0,0,0,1,0,0,VV,0
368,327120,love,do," "" How I should love to do that rockery for you ! "" she said sadly .",2,6,0,0,1,0,0,1,0,0,1,0,0,VV,0
368,327409,start,run," There must be an answer ; and my mind started running hither and thither putting forward suggestions , quotations , ideas ...",3,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
368,327418,begin,look," This was all happening while I was walking through the bus station and taking my place in the queue ; and when I gained my seat I began looking in my bag for a piece of paper and a biro , and then , on the inside of a chocolate-bar wrapping I wrote what I must memorize and recite if I were to get the message over to the doctor -- I , who even made heavy weather of describing a sore throat ; I , who after a period in the waiting-room could dry up so as to be virtually dumb .",4,23,0,1,0,0,0,0,1,0,1,0,0,VVG,1
368,327510,begin,try," Automatically I began trying to accommodate my ideas to those of the police , the experts ; trying to find some reason why a man after rabbits should have no gun , not even a piece of wire or string about him .",3,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
368,327604,begin,grope," Soon the cat appeared , and enchanted anew by the sight beneath the door of little legs running hither and thither , began expertly to grope .",5,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
368,327716,begin,gather," Obediently the little girl would rise to her feet , blushing , tears already beginning to gather in her eyes .",6,-1,0,1,0,0,0,0,1,0,0,0,1,VV,0
369,328553,start,extend," 7.7 above In dendrochronology a master curve is produced , starting with a living tree and extending the timescale using timbers with overlapping patterns ( courtesy of Ulster Museum , Belfast ) .",6,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
370,330262,begin,make," Anxiety to hear and record last words was still strong at a time when anaesthetics were beginning to come into use , making it possible to reduce suffering , though often at the cost of rendering the dying person comatose and inarticulate .",4,6,0,1,0,0,1,0,0,0,1,0,0,VVG,1
370,330290,begin,talk," We began to talk about four o'clock and the morning was most delightful , the sun shining along the Terrace and the air so balmy .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
370,330938,love,dissolve," Show what we loved dissolving in the skies . """,8,-1,0,0,1,0,0,0,1,0,1,0,0,VVG,1
371,331823,start,work," Then , the curse had started to work : he was taunted with the promise of escape .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
371,331859,start,forget," He 'd started to forget things , see .",6,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
371,332105,begin,chew," She began to bite her nails , chewing at them viciously until the blood welled up .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
371,332106,begin,rain," It had begun to rain : the kind of damp , penetrating drizzle that chills you to the bone .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
371,332389,start,lift," The claws on the crane did n't seem to close properly so that , even if they did manage to get a grip on a tube of sweets or a pink plastic comb , the prizes always slipped out again as soon as the crane started to lift them .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
