text_id,sent_id,finite_verb,non_finite_verb,sent,length,last_ment,befaft_bef,befaft_aft,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
859,1077742,start,eat," There are occasions when after a long and difficult dig , and when a long time has elapsed before the recovery of the ferret and rabbit , you may discover that your ferret has scraped at the hindquarters of the rabbit for so long that it has broken the skin , drawn blood and started to eat the rabbit before it died .",3,-1,0,1,0,1,0,1,0,0,0,VV,0
860,1079700,start,use, Until we collected the bread they kept returning and started to use it .,3,-1,0,0,1,0,0,0,1,0,0,VV,0
860,1081254,start,ride," If you want to see it , start riding . """,4,-1,0,0,1,0,0,1,0,0,0,VVG,1
861,1081736,start,trill, She held the bird by the ring at the top of the cage and it had started to trill again .,5,-1,0,0,1,0,0,0,1,0,0,VV,0
861,1082037,start,hide," She started hiding food away instead of eating it so as not to put on any weight , but hunger forced her to have a good meal at least once a week .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
861,1082166,start,make," Sarah 's arms and legs were getting thinner every day , and the rag mat she 'd started making for the hearth became too heavy to have on her lap .",4,3,0,0,0,0,1,0,1,0,0,VVG,1
861,1082243,start,melt," They talked it over endlessly , and the icicles started to melt , dripping on to the rock of objection and wearing it away .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
861,1082243,start,drip," They talked it over endlessly , and the icicles started to melt , dripping on to the rock of objection and wearing it away .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
861,1082781,start,walk," Sarah was worried because it was getting late , and when at last she was out of the hospital she started walking quickly towards Clerkenwell , but she had n't gone far before a hackney cab drew up .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
861,1083153,start,write, Once she started writing her a letter and had filled a sheet of paper before she realized that Maggie could n't read so there was no sense in sending it .,5,-1,0,1,0,1,0,0,1,0,0,VVG,1
861,1083208,start,work, Betty Gilling started work the following week .,4,3,0,1,0,1,0,0,1,0,0,VV,0
861,1083441,start,move," There was a nasty loud noise in her head , and a strange feeling started moving up through her body from her feet until she could n't stop shaking .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
861,1083494,start,sort, So many confusing facts battered his brain he did n't know how to start sorting them out .,4,-1,0,0,1,0,0,0,1,0,0,VVG,1
862,1084311,start,specialise," At the end of 1986 I started an MSc course , specialising in expert systems .",10,5,0,0,0,0,1,0,1,0,0,VVG,1
864,1085555,start,leave," Errol Flynn , the swashbuckling hero of Hollywood adventures in the 1930s and 1940s , started life as a natural tearaway , leaving home at an early age to become a sailor cruising the southern oceans in a variety of employments .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
864,1086520,start,settle," The "" oldest profession "" probably did n't come into being until man had started settling into agricultural communities around 15,000 BC .",6,-1,0,0,0,0,1,0,1,0,0,VVG,1
864,1086521,start,come," And it would n't have been until the development of the first cities that streetwalkers really started to come into their own 11,000 -- 12,000 years later .",4,1,0,0,0,0,1,0,0,0,1,VV,0
864,1087014,start,display, Back in 1973 cars in New York started displaying their new golden licence plates with three numbers and three letters in blue .,7,-1,0,1,0,1,0,0,0,0,0,VVG,1
867,1089762,hate,lose, She hated losing at the best of times but this was the worst .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
867,1089872,hate,lie," If there was one person she hated lying to , it was Bill .",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
867,1090027,hate,disappoint, Margaret Stanhope hated to disappoint her boss .,10,-1,0,1,0,1,0,1,0,0,0,VV,0
867,1091333,start,ask," Then , as soon as I started asking questions , they tried to stop me .",3,-1,0,1,0,1,0,0,1,0,0,VVG,1
867,1091938,start,dig," The only difference between them was that the bloke on the allotment was probably more careful when he prepared the soil , gentler when he started digging .",3,2,0,0,1,0,0,0,1,0,0,VVG,1
867,1092021,hate,arrive," She hated arriving at places unannounced and , although Charles Caldecott had always been at his most ingratiating when he met her , that had been on social occasions .",6,-1,0,0,0,0,1,0,1,0,0,VVG,1
868,1092441,start,use," The railway lines define the neighbourhood all right : Railway Hotel on the corner that the Council 's started using for temporary accommodation for other single mothers not so lucky as she , as the social worker kept telling her ; Railway Cafe opposite the launderette with coloured transfers on the window and a goldfish tank next to the curry puffs and ketchup bottles .",3,-1,0,0,0,0,1,0,0,0,0,VVG,1
868,1092585,start,howl," Maggie 's shaking Frieda , who starts howling .",4,-1,0,0,1,0,0,0,0,0,0,VVG,1
868,1092692,start,work," And if different women are at different places to start working from , that 's a fact , not a put-down , you do n't have to feel guilty about it . """,4,9,0,0,0,0,1,1,0,0,0,VVG,1
868,1092885,hate,want," She smiles awkwardly , suddenly hating herself yet wanting to placate him .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
868,1093158,start,make, She started to make a list in her head .,4,-1,0,1,0,1,0,0,1,0,0,VV,0
868,1093185,start,arrange," She got out her PopCon notes , started arranging things in her mind .",7,-1,0,1,0,1,0,0,1,0,0,VVG,1
868,1093228,start,question," She 'd tried to keep the newspaper story hidden from her because she did n't want to discuss it until she 'd had more time to get her thoughts in order ... but of course mother had found it and started questioning compulsively about abortion , what exactly was the law on it now , how did you get one , where did you go , what did it cost , things she must have heard Dorothy and her friends discussing a hundred times but which the newspaper report had triggered into today 's obsession .",8,-1,0,0,0,0,1,0,1,0,0,VVG,1
868,1093338,start,tell, So Margaret started to tell him .,4,7,0,0,1,0,0,0,1,0,0,VV,0
868,1093347,start,collect," If she had to take her own reading things she ought to start collecting them now , whereas if they supplied them it would be embarrassing to turn up with a bag of newspapers , as if you did n't know how to behave .",7,-1,0,0,1,0,0,0,1,0,0,VVG,1
868,1093529,start,try," Trying to pull us both up short she started on a lecture on the foetal damage caused by nicotine , but neither of us was listening ; we were looking at a memory .",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
868,1093587,hate,hate," I found myself hating them , hating myself for hating them , hating myself for wanting to say so , hating them for putting me in a position of wanting to say so .",4,0,0,0,0,0,1,0,1,0,0,VVG,1
868,1093587,hate,hate," I found myself hating them , hating myself for hating them , hating myself for wanting to say so , hating them for putting me in a position of wanting to say so .",4,0,0,0,0,0,1,0,1,0,0,VVG,1
868,1093587,hate,hate," I found myself hating them , hating myself for hating them , hating myself for wanting to say so , hating them for putting me in a position of wanting to say so .",4,0,0,0,0,0,1,0,1,0,0,VVG,1
868,1093676,hate,do," "" Do you still hate vomit ? ,",2,7,0,0,1,0,0,1,0,0,0,VV,0
868,1093858,start,try, They had palms stuck behind the crosses above their beds ; she used to get hers down and hold it when the man inside her bolster started trying to get out .,3,-1,0,0,1,0,0,0,1,0,0,VVG,1
868,1093900,start,cry, That was when I started crying .,3,-1,0,0,1,0,0,0,1,0,0,VVG,1
868,1093984,start,heckle," Women round him started heckling -- "" She 's a woman , not a young lady "" , "" When did you last boil an egg "" .",6,-1,0,0,1,0,0,1,0,0,0,VVG,1
868,1094037,start,run," She poured the coffee down the sink , then started running hot water to wash up the supper dishes .",3,-1,0,1,0,1,0,0,1,0,0,VVG,1
868,1094043,hate,do," Except I wo n't because I hate doing damn dishes in the morning . """,2,1,0,1,0,1,0,0,1,0,0,VVG,1
869,1094533,start,flow," I could sense the energy starting to flow in him now that this fiction was coming alive , and I could see that he had used make-up on himself ; not greasepaint or anything heavy , more a matter of darkening and thickening his eyebrows and darkening his mouth , emphasizing rather than disguising .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
869,1094545,start,hum, Zak snapped his fingers even faster and started humming .,3,-1,0,0,1,0,0,0,1,0,0,VVG,1
869,1094710,start,come, People started coming into the dining room and sitting at the tables regardless of the fact that we were still in the station .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
869,1094733,start,talk," They started talking with animation , like almost everyone else in the car .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
869,1095107,start,cry," Mavis , in the end , started crying .",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
869,1095373,start,look," You tell them to start looking , eh ? """,4,9,0,0,1,0,0,1,0,0,0,VVG,1
870,1097130,start,say," Martin Grant started to say something but received a jab in the stomach , from the night stick .",3,-1,0,1,0,1,0,0,1,0,0,VV,0
870,1099127,start,make," Start at one end of the ship , making as much noise as possible . """,4,-1,0,0,0,0,1,1,0,0,0,VVG,1
870,1099184,start,do," Forster settled down , only putting his eye to the slit every half minute , not continually as he had started to do .",2,15,0,0,1,0,0,0,1,0,0,VV,0
871,1100272,start,trot," Having been off all winter , we are now on the long road back to full fitness , and my main worry , having recently started trotting , is finding somewhere where the going is n't too hard .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
871,1100321,start,work," Luckily , Katharine had ridden in a double bridle before , so as they started working in she was able to concentrate on getting the feel of Benji .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
871,1100609,start,warm," Then declare to the steward before starting to warm up , which should be similar to that described for showjumping in last month 's article .",4,-1,0,0,1,0,0,0,0,0,0,VV,0
871,1100679,start,call," The judge will then start calling horses in -- if you are called , enter the line of horses from behind .",4,-1,0,1,0,1,0,1,0,0,0,VVG,1
871,1100815,start,specialise," And then I was thirty , and I thought that I would have to start specialising or it would be too late ... "" .",10,2,0,0,1,0,0,0,1,0,0,VVG,1
871,1100936,start,work," He really could n't help himself , and I ended up having to do lots of steady canter work on and on until he settled before I could start to work on more interesting things .",4,0,0,0,0,0,1,0,1,0,0,VV,0
871,1101263,start,accept," Sometimes if the mare is held firmly and the foal coaxed to the udder area , she will start to accept the foal .",6,-1,0,1,0,1,0,0,0,1,0,VV,0
871,1101282,start,wander, They can often appear normal at birth but then start to either wander about aimlessly as if blind or even in more serious cases show convulsions .,6,-1,0,0,1,0,0,1,0,0,0,VV,0
871,1101406,start,break, At temperatures above 44C the tissues themselves start to break down .,5,-1,0,0,1,0,0,0,0,0,0,VV,0
873,1103801,start,employ," Later he started sheep farming , employing a few of his old workers .",6,-1,0,1,1,0,0,0,1,0,0,VVG,1
873,1103837,hate,work," "" So many people hate working at Sakata -- it 's just mindless routine work . """,4,-1,0,0,0,0,1,1,0,0,0,VVG,1
873,1104001,start,try," "" And then he 'll start trying to get rid of us again . """,3,-1,0,0,1,0,0,0,1,0,0,VVG,1
873,1104189,start,recover, But we hope it 'll get lighter -- that his reflexes will start to recover .,7,-1,0,0,1,0,0,1,0,0,0,VV,0
873,1104314,hate,watch," She hated watching sport normally , but Jack guessed that she was taking none of it in .",5,1,0,1,0,1,0,0,1,0,0,VVG,1
